islandId,iteration,populationSize,entitiesDied,entitiesBorn,migrationDelta,best,mean
3,131,1000,300,300,0,2,8.211
0,127,1005,301,301,0,4,8.15820895522388
2,123,1005,301,301,0,3,8.329353233830846
4,130,995,298,298,0,3,8.214070351758794
1,124,995,298,298,0,3,8.375879396984924
3,132,1000,300,300,0,2,8.311
0,128,1005,301,301,0,3,8.26268656716418
2,124,1005,301,301,0,3,8.3363184079602
4,131,995,298,298,0,3,8.176884422110552
1,125,995,298,298,0,3,8.32361809045226
1,126,995,298,298,0,3,8.326633165829145
3,133,1000,300,300,0,3,8.273
0,129,1005,301,301,0,3,8.209950248756218
2,125,1005,301,301,0,3,8.286567164179104
2,126,1005,301,301,0,3,8.266666666666667
4,132,995,298,298,0,3,8.207035175879398
1,127,995,298,298,0,3,8.358793969849247
3,134,1000,300,300,0,3,8.301
0,130,1005,301,301,0,3,8.298507462686567
2,127,1005,301,301,0,3,8.151243781094527
4,133,995,298,298,0,3,8.246231155778894
1,128,995,298,298,0,3,8.333668341708544
3,135,1000,300,300,0,3,8.231
0,131,1005,301,301,0,3,8.249751243781095
2,128,1005,301,301,0,3,8.127363184079602
4,134,995,298,298,0,3,8.224120603015075
1,129,995,298,298,0,3,8.309547738693468
3,136,1000,300,300,0,3,8.226
0,132,1005,301,301,0,3,8.298507462686567
2,129,1005,301,301,0,3,8.35223880597015
4,135,995,298,298,0,3,8.237185929648241
1,130,995,298,298,0,3,8.319597989949749
3,137,1000,300,300,0,3,8.256
0,133,1005,301,301,0,2,8.328358208955224
2,130,1005,301,301,0,3,8.324378109452736
2,131,1005,301,301,0,3,8.371144278606964
4,136,995,298,298,0,3,8.248241206030151
1,131,995,298,298,0,3,8.252261306532663
3,138,1000,300,300,0,3,8.232
0,134,1005,301,301,0,3,8.25771144278607
2,132,1005,301,301,0,3,8.324378109452736
4,137,995,298,298,0,3,8.354773869346733
1,132,995,298,298,0,3,8.315577889447237
3,139,1000,300,300,0,3,8.247
3,140,1000,300,300,0,3,8.292
0,135,1005,301,301,0,3,8.239800995024876
2,133,1005,301,301,0,2,8.272636815920398
4,138,995,298,298,0,3,8.352763819095477
1,133,995,298,298,0,3,8.185929648241206
3,141,1000,300,300,0,3,8.28
0,136,1005,301,301,0,4,8.162189054726369
2,134,1005,301,301,0,2,8.379104477611941
2,135,1005,301,301,0,2,8.322388059701492
4,139,995,298,298,0,4,8.381909547738694
4,140,995,298,298,0,4,8.442211055276381
